Longitude;Latitude;Name;Speed;Course;Time
22.1399754504857;65.5619676094561;Punkt 501;0;109;0
22.186984062885;65.5553342208318;Punkt 502;3;113;20
22.230218180399;65.5477052920518;Punkt 503;3;114;20
22.2745683798877;65.5396097527426;Punkt 504;3;105;20
22.3194282140349;65.5346010540031;Punkt 505;3;148;20
22.3450503081945;65.5181263397694;Punkt 506;3;143;20
22.3730620807925;65.5030650527911;Punkt 507;3;138;20
22.4049590400108;65.4885035050499;Punkt 508;3;148;20
22.6193973403025;65.3480398153741;Punkt 509;20;192;20
22.5400231702806;65.1861535071908;Punkt 510;20;194;20
22.4456608888636;65.0240474947847;Punkt 511;20;194;20
22.3583305562433;64.8627352622111;Punkt 512;20;195;20
22.2566384383023;64.7034209479239;Punkt 513;20;195;20
22.1566410998813;64.5411665993645;Punkt 514;20;195;20
22.0607039602825;64.3815165569676;Punkt 515;20;196;20
21.9539134344763;64.2211955520344;Punkt 516;20;195;20
21.8553179463271;64.0627812375914;Punkt 517;20;195;20
21.7579708966813;63.9014990341503;Punkt 518;20;194;20
21.6688446290627;63.7381954466947;Punkt 519;20;192;20
21.590736892136;63.5747761523144;Punkt 520;20;189;20
21.5353604246933;63.4112131362722;Punkt 521;20;188;20
21.483938090161;63.245986291919;Punkt 522;20;183;20
21.4792316453312;63.2055011455878;Punkt 523;6;184;20
21.4763979402961;63.1855965179358;Punkt 524;3;209;20
21.4540591890205;63.1680689513832;Punkt 525;3;189;20
21.4474382805859;63.1487005497842;Punkt 526;3;177;20
21.4494583336627;63.129488756574;Punkt 527;3;128;20
21.4840871590013;63.1172540881285;Punkt 528;3;145;20
21.5080872274001;63.1015563868453;Punkt 529;3;93;20
21.5489044163975;63.1006540052556;Punkt 530;3;91;20
21.5818271272675;63.1004283660393;Punkt 531;0;0;20
21.5818271272675;63.1004283660393;Punkt 532;0;0;60
21.5818271272675;63.1004283660393;Punkt 533;0;0;60
21.5818271272675;63.1004283660393;Punkt 534;0;252;60
21.5441038421575;63.0947660038913;Punkt 535;3;265;20
21.5001399926711;63.092980279213;Punkt 536;3;292;20
21.330473537374;63.1237771784049;Punkt 537;10;287;20
20.9803736964031;63.1716574649018;Punkt 538;20;273;20
20.6188522832815;63.1806077602311;Punkt 539;20;219;20
20.3874260165221;63.0538056009148;Punkt 540;20;240;20
20.0693944834638;62.9691543137127;Punkt 541;20;268;20
20.0477177589124;62.9690579396561;Punkt 542;1.5;270;20
20.0258650519605;62.9690236083274;Punkt 543;1.5;270;20
20.0040841813842;62.9690034074132;Punkt 544;1.5;120;20
20.0231387776643;62.9638137134087;Punkt 545;1.5;120;20
20.043188734379;62.9585224254056;Punkt 546;1.5;120;20
20.0630154277312;62.9532169613391;Punkt 547;1.5;359;20
20.0627826876174;62.9631278020275;Punkt 548;1.5;90;20
20.08448831195;62.9631863023953;Punkt 549;1.5;120;20
20.1042414064529;62.9580583424391;Punkt 550;1.5;245;20
20.0846916274797;62.9540121616127;Punkt 551;1.5;120;20
20.1030839549719;62.9491644327806;Punkt 552;1.5;244;20
20.0848686371766;62.9451292837662;Punkt 553;1.5;119;20
20.1024370964401;62.9404289687689;Punkt 554;1.5;228;20
20.0853493061845;62.933264419483;Punkt 555;1.5;240;20
19.7703903224695;62.8524709452146;Punkt 556;20;243;20
19.4491493800525;62.7796910542321;Punkt 557;20;244;20
19.1287565959524;62.7079671532132;Punkt 558;20;241;20
18.8143071915499;62.6285338465796;Punkt 559;20;239;20
18.5087142975104;62.5436823982924;Punkt 560;20;234;20
18.2209333227556;62.4474664250531;Punkt 561;20;244;20
17.9025079823682;62.37613526875;Punkt 562;20;250;20
17.5718322917289;62.3231955856831;Punkt 563;20;287;20
17.4047622545845;62.3471842832166;Punkt 564;10;334;20
17.3682473478224;62.3824180074238;Punkt 565;6;287;20
17.3212965325539;62.389198047304;Punkt 566;3;0;20
17.3212965325539;62.389198047304;Punkt 567;0;0;60
17.3212965325539;62.389198047304;Punkt 568;0;0;60
17.3212965325539;62.389198047304;Punkt 569;0;0;60
